Item Code,Item Name,Artikelbeschreibung,Listenpreis,Währung für Listenpreis,EAN Code
B2307,CVA Rebuild Kit MSB1,CVA Rebuild Kit MSB1,5.94,EUR,4944925904042
B2308,CVA Bones 67mm MSB1,CVA Bones 67mm MSB1,22.19,EUR,4944925904059
B2309,Top Shaft Set MSB1,Top Shaft Set MSB1,16.559999999999999,EUR,4944925904066
B2311,Grooved Slipper Hubs MSB1,Grooved Slipper Hubs MSB1,23.44,EUR,4944925904073
B2312,"Slipper Spring, Collars MSB1","Slipper Spring, Collars MSB1",9.34,EUR,4944925904080
B2313,Slipper Pads MSB1 (2pcs),Slipper Pads MSB1 (2 Stk),23.09,EUR,4944925904745
B2315,Ball Diff Outdrives MSB1,Ball Diff Outdrives MSB1,22.19,EUR,4944925904097
B2316,"Ball Diff Screw, Spring MSB1","Ball Diff Screw, Spring MSB1",7.97,EUR,4944925904103
B2317,Ball Diff Rings MSB1,Ball Diff Rings MSB1,4.34,EUR,4944925904110
B2318,"Thrust Balls, Washers MSB1","Thrust Balls, Washers MSB1",11.72,EUR,4944925904127
B2319,Diff Balls 3/32 MSB1,Diff Balls 3/32 MSB1,16.559999999999999,EUR,4944925904134
B2321,Gear Diff Outdrives MSB1,Gear Diff Outdrives MSB1,11.56,EUR,4944925904141
B2322,Gear Set for Gear Diffs MSB1,Gear Set for Gear Diffs MSB1,10.59,EUR,4944925904158
B2322C,Friction O-rings MSB1,Friction O-rings MSB1,4.34,EUR,4944925904165
B2323,Gear Diff Case Gaskets MSB1,Gear Diff Case Gaskets MSB1,7.47,EUR,4944925904172
B2324,Motor Plate MSB1,Motor Plate MSB1,15.59,EUR,4944925904189
B2325/72,Spur Gear 72T MSB1,Spur Gear 72T MSB1,6.22,EUR,4944925904196
B2325/78,Spur Gear 78T MSB1,Spur Gear 78T MSB1,6.22,EUR,4944925904202
B2327,Titanium Front Axles MSB1,Titanium Front Axles MSB1,35.590000000000003,EUR,4944925904219
B2328,Direct Drive Kit MSB1,Direct Drive Kit MSB1,20.94,EUR,4944925904226
B2329-B,Gear Diff Kit MSB1 V2,Gear Diff Kit MSB1 V2,28.72,EUR
B2329,Gear Diff Kit MSB1,Gear Diff Kit MSB1,28.72,EUR,4944925904233
B2330-B,Ball Diff Kit MSB1 V2,Ball Diff Kit MSB1 V2,47.47,EUR
B2330,Ball Diff Kit MSB1,Ball Diff Kit MSB1,47.47,EUR,4944925904240
B2331,PIN Φ2.5 x 9.8,STIFT 2.5 X 9.8,4.2350000000000003,EUR,4944925905315
B2332,Friction O-rings (Soft)  MSB1,Friction O-rings (Soft)  MSB1,4.34,EUR,4944925905421
B2333,CVA Bones 68mm MSB1,CVA Bones 68mm MSB1,22.19,EUR
B2334,CVA Universal Joint MSB1,CVA Universal Joint MSB1,37.47,EUR
B2501,"Shock Rod End, Spring Cup Set MSB1","Shock Rod End, Spring Cup Set MSB1",7.47,EUR,4944925904257
B2502,"Shock Caps, Shock Tools MSB1","Shock Caps, Shock Tools MSB1",9.9700000000000006,EUR,4944925904264
B2503,Front Shock Tower CFRP MSB1,Front Shock Tower CFRP MSB1,16.22,EUR,4944925904271
B2504,Rear Shock Tower CFRP MSB1,Rear Shock Tower CFRP MSB1,16.84,EUR,4944925904288
B2505,Front Shock Kit MSB1,Front Shock Kit MSB1,48.09,EUR,4944925904295
B2506,Rear Shock Kit MSB1,Rear Shock Kit MSB1,49.34,EUR,4944925904301
B2507,Front Shock Bodies MSB1,Front Shock Bodies MSB1,22.47,EUR,4944925904318
B2508,Rear Shock Bodies MSB1,Rear Shock Bodies MSB1,23.72,EUR,4944925904325
B2509,Front Shock Shafts MSB1,Front Shock Shafts MSB1,11.22,EUR,4944925904332
B2510,Rear Shock Shafts MSB1,Rear Shock Shafts MSB1,11.22,EUR,4944925904349
B2511,Shock Seal Bushings MSB1,Shock Seal Bushings MSB1,9.9700000000000006,EUR,4944925904356
B2512,X-rings MSB1,X-rings MSB1,10.59,EUR,4944925904363
B2513,Shock Bottom Caps MSB1,Shock Bottom Caps MSB1,10.59,EUR,4944925904370
B2514,Shock Threaded Collars MSB1,Shock Threaded Collars MSB1,10.59,EUR,4944925904387
B2515,Shock Bushings MSB1,Shock Bushings MSB1,10.59,EUR,4944925904394
B2516,Shock Pivot Balls MSB1,Shock Pivot Balls MSB1,8.09,EUR,4944925904400
B2517L,"Rear Lower Shock Mount ""A""/L MSB1","Rear Lower Shock Mount ""A""/L MSB1",13.09,EUR,4944925904417
B2517R,"Rear Lower Shock Mount ""A""/R MSB1","Rear Lower Shock Mount ""A""/R MSB1",13.72,EUR,4944925904424
B2521,Shock Pisonts 2mm/?1.6x4 MSB1,Shock Pisonts 2mm/?1.6x4 MSB1,5.78,EUR,4944925904431
B2522,Shock Pistons 2mm/?1.7x4 MSB1,Shock Pistons 2mm/?1.7x4 MSB1,5.78,EUR,4944925904448
B2523,Shock Pistons 2mm/?1.7x2+?1.8x2 MSB1,Shock Pistons 2mm/?1.7x2+?1.8x2 MSB1,5.78,EUR,4944925904455
B2524,Shock Seal O-rings MSB1,Shock Seal O-rings MSB1,4.53,EUR,4944925904462
B2525,Front Shock Spring 1dot,Front Shock Spring 1dot,7.81,EUR,4944925904837
B2526,Front Shock Spring 2dots,Front Shock Spring 2dots,7.81,EUR,4944925904844
B2527,Front Shock Spring 3dots,Front Shock Spring 3dots,7.81,EUR,4944925904851
B2528,Front Shock Spring 4dots,Front Shock Spring 4dots,7.81,EUR,4944925904868
B2529,Rear Shock Spring 1dot,Rear Shock Spring 1dot,7.81,EUR,4944925904875
B2530,Rear Shock Spring 2dots,Rear Shock Spring 2dots,7.81,EUR,4944925904882
B2531,Rear Shock Spring 3dots,Rear Shock Spring 3dots,7.81,EUR,4944925904899
B2532,Shock Pistons 2mm/Blank MSB1,Shock Pistons 2mm/Blank MSB1,6.22,EUR,4944925904912
B2533,Rear Shock Spring 4dots,Rear Shock Spring 4dots,7.81,EUR,4944925905377
B2534,Front Shock Spring 5dots,Front Shock Spring 5dots,7.81,EUR,4944925905384
B2535,Rear Shock Spring 5dots,Rear Shock Spring 5dots,7.81,EUR,4944925905711
B2536/00,Shock Pistons 2.5mm/Blank MSB1,Shock Pistons 2.5mm/Blank MSB1,6.22,EUR
B2536/16,Shock Pistons 2.5mm/φ1.6x2 MSB1,Shock Pistons 2.5mm/φ1.6x2 MSB1,6.22,EUR
B2536/17,Shock Pistons 2.5mm/φ1.7x2 MSB1,Shock Pistons 2.5mm/φ1.7x2 MSB1,6.22,EUR
B2536/18,Shock Pistons 2.5mm/φ1.8x2 MSB1,Shock Pistons 2.5mm/φ1.8x2 MSB1,6.22,EUR
B2536/19,Shock Pistons 2.5mm/φ1.9x2 MSB1,Shock Pistons 2.5mm/φ1.9x2 MSB1,6.22,EUR
B2536/20,Shock Pistons 2.5mm/φ2.0x2 MSB1,Shock Pistons 2.5mm/φ2.0x2 MSB1,6.22,EUR
B2701/1,Ball Cups MSB1,Ball Cups MSB1,7.19,EUR,4944925904479
B2701/2,"Anti-roll Bar Link, ESC Mount Plate MSB1","Anti-roll Bar Link, ESC Mount Plate MSB1",7.19,EUR,4944925904486
B2702,Steering Plastic Parts Set MSB1,Steering Plastic Parts Set MSB1,10.59,EUR,4944925904493
B2703,Battery Mount Set MSB1,Battery Mount Set MSB1,8.09,EUR,4944925904509
B2704,Steering Hardware MSB1,Steering Hardware MSB1,8.09,EUR,4944925904516
B2706/23,Aluminum Servo Horn 23T MSB1,Aluminum Servo Horn 23T MSB1,23.09,EUR,4944925904523
B2706/25,Aluminum Servo Horn 25T MSB1,Aluminum Servo Horn 25T MSB1,23.09,EUR,4944925904530
B2707,Aluminum Servo Mount MSB1,Aluminum Servo Mount MSB1,24.34,EUR,4944925904547
B2708,Aluminum Steering Bellcranks MSB1,Aluminum Steering Bellcranks MSB1,24.5,EUR,4944925904554
B2709,Aluminum Steering Rack MSB1,Aluminum Steering Rack MSB1,17.47,EUR,4944925904561
B2710,Servo Weight MSB1,Servo Weight MSB1,11.84,EUR,4944925904578
B2711,ESC Mount Plate CFRP MSB1,ESC Mount Plate CFRP MSB1,17.47,EUR,4944925904585
B2712,ESC Mount Plate Brass MSB1,ESC Mount Plate Brass MSB1,11.41,EUR,4944925904592
B2713,Battery Weight 37g MSB1,Battery Weight 37g MSB1,12.03,EUR,4944925904608
B2714,Battery Weight 19g MSB1,Battery Weight 19g MSB1,10.47,EUR,4944925904615
B2801,Chassis Brace Set MSB1,Chassis Brace Set MSB1,7.19,EUR,4944925904622
B2802,Side Guards MSB1,Side Guards MSB1,8.2799999999999994,EUR,4944925904639
B2803,"Wing Mount Set, Front Bumper MSB1","Wing Mount Set, Front Bumper MSB1",9.69,EUR,4944925904646
B2805,Aluminum Wing Buttons MSB1,Aluminum Wing Buttons MSB1,7.19,EUR,4944925904653
B2806,Main Chassis MSB1,Main Chassis MSB1,61.5,EUR,4944925904660
B2807,Velcro Tape (150mm) MSB1,Velcro Tape (150mm) MSB1,4.0599999999999996,EUR,4944925904677
B2808,Main Chassis -4mm,Main Chassis -4mm,61.5,EUR
B2901W,2WD Front Wheels 2.2in 12mm Hex (White) MSB1,2WD Front Wheels 2.2in 12mm Hex (White) MSB1,4.5,EUR,4944925904684
B2901W/8,2WD Front Wheels 2.2in 12mm Hex (White) MSB1 (8 pcs),2WD Front Wheels 2.2in 12mm Hex (White) MSB1 (8 Stk),12,EUR,4944925905339
B2901Y,2WD Front Wheels 2.2in 12mm Hex (Yellow) MSB1,2WD Front Wheels 2.2in 12mm Hex (Yellow) MSB1,4.5,EUR,4944925904691
B2901Y/8,2WD Front Wheels 2.2in 12mm Hex (Yellow) MSB1 (8 pcs),2WD Front Wheels 2.2in 12mm Hex (Yellow) MSB1 (8 Stk),12,EUR,4944925905346
B2902W,Rear Wheels 2.2in 12mm (White) MSB1,Rear Wheels 2.2in 12mm (White) MSB1,5.5,EUR,4944925904707
B2902W/8,Rear Wheels 2.2in 12mm (White) MSB1 (8 pcs),Rear Wheels 2.2in 12mm (White) MSB1 (8 Stk),12.5,EUR,4944925905353
B2902Y,Rear Wheels 2.2in 12mm (Yellow) MSB1,Rear Wheels 2.2in 12mm (Yellow) MSB1,5.5,EUR,4944925904714
B2902Y/8,Rear Wheels 2.2in 12mm (Yellow) MSB1 (8 pcs),Rear Wheels 2.2in 12mm (Yellow) MSB1 (8 Stk),12.5,EUR,4944925905360
B2903,Body/Front Wing MSB1,Body/Front Wing MSB1,12.47,EUR,4944925904721
B2904,Rear Wings MSB1,Rear Wings MSB1,10.59,EUR,4944925904738
B2905,Bearings (?5x?13x4) 2pcs.,Bearings (?5x?13x4) 2pcs.,6.84,EUR,4944925904752
B2905/1,Bearings (?5x?13x4) 10pcs.,Bearings (?5x?13x4) 10pcs.,21.84,EUR,4944925904769
B2907,Bearings (?10x?15x4) 2pcs.,Bearings (?10x?15x4) 2pcs.,6.22,EUR,4944925904783
B2907/1,Bearings (?10x?15x4) 10pcs.,Bearings (?10x?15x4) 10pcs.,23.09,EUR,4944925904790
B2908,MSB-1 INSTRUCTION MANUAL,BAUANLEITUNG MSB-1,1.8153999999999999,EUR,4944925904820
B2909W,2WD Front Narrow Wheels 2.2in 12mm Hex (White) MSB1,2WD Front Narrow Wheels 2.2in 12mm Hex (White) MSB1,3.9,EUR,4944925905605
B2909W/8,2WD Front Narrow Wheels 2.2in 12mm Hex (White) MSB1 (8 pcs),2WD Front Narrow Wheels 2.2in 12mm Hex (White) MSB1 (8 Stk),10.5,EUR,4944925905629
B2909Y,2WD Front Narrow Wheels 2.2in 12mm Hex (Yellow) MSB1,2WD Front Narrow Wheels 2.2in 12mm Hex (Yellow) MSB1,3.9,EUR,4944925905612
B2909Y/8,2WD Front Narrow Wheels 2.2in 12mm Hex (Yellow) MSB1 (8 pcs),2WD Front Narrow Wheels 2.2in 12mm Hex (Yellow) MSB1 (8 Stk),10.5,EUR,4944925905391
B2910,Lightweight  Body/Front Wing MSB1,Lightweight  Body/Front Wing MSB1,12.47,EUR,4944925905391
C0107Da,PIVOT BALL 7MM (4),KUGELKÖPFE 7MM,2.5324,EUR,4944925043543
C0114,WASHER SET,DISTANZSCHEIBEN-SET (4+10+5),3.9053,EUR,4944925301148
C0115,UPPER ARM LINK,KUGELPFANNEN QUERLENKER HA OBEN (8),4.3300999999999998,EUR,4944925301155
C0122S,LOWER SUS. SHAFT S,DREHACHSEN ACHSSCHENKEL HA,3.9346999999999999,EUR,4944925240331
C0129,FRONT UPPER ARM ROD,GEWINDESTANGEN RE/LI FÜR QUERLENKER VA,11.2325,EUR,4944925301292
C0160,PIVOT BALL,KUGELBOLZEN 13.9MM (4),30.1128,EUR,4944925301605
C0161,ADJUST NUT,EINSTELLMUTTERN FÜR KUGELBOLZEN (4),4.6071,EUR,4944925301612
C0163,LOWER SUS. SHAFT L,DREHACHSEN QUERLENKER UNTEN (4),11.761799999999999,EUR,4944925301636
C0167A,FRONT ANTI-ROLL BAR 2.1MM,STABILISATOR VA 2.1MM,3.9805000000000001,EUR,4944925007712
C0171,FRONT ANTI ROLL BAR 2.3MM,STABILISATOR VA 2.3MM,4.4364999999999997,EUR,4944925301711
C0183,REAR ANTI ROLL BAR 2.6MM,STABILISATOR HA 2.6MM,3.9390000000000001,EUR,4944925301834
C0184,REAR ANTI ROLL BAR 2.8MM,STABILISATOR HA 2.8MM,3.7315,EUR,4944925301841
C0211,BEVEL GEAR,DIFFERENTIAL-KEGELRAD,6.9250999999999996,EUR,4944925302114
C0222C,DIFF. SHAFT,DIFF WELLEN,3.5834000000000001,EUR,4944925007149
C0224,CUP JOINT CENTER,DIFFERENTIAL-KLAUEN MITTELDIFFERENTIAL,8.3134999999999994,EUR,4944925302244
C0227,SPACER (FOR C0228),DIFFERENTIAL-EINMEßSCHEIBEN (10+20),4.7385999999999999,EUR,4944925302275
C0228,DIFF GEAR W/O-RING,DIFFERENTIAL-ZAHNRÄDER MIT O-RINGEN,8.8611000000000004,EUR,4944925302282
C0229,DIFF. GEAR 18T (2PCS.),DIFFERENTIAL-ZAHNRÄDER 18 ZÄHNE (2),5.0636000000000001,EUR,4944925005190
C0230,DIFF. GEAR 10T (4PCS.),DIFFERENTIAL-ZAHNRÄDER 10 ZÄHNE (4),5.0263,EUR,4944925005206
C0256,DIFF CASE,DIFFERENTIAL-GEHÄUSE,5.3003,EUR,4944925302565
C0257,DIFF GASKET,DICHTUNGEN FÜR DIFFERENTIALGEHÄUSE (10),5.5423999999999998,EUR,4944925302572
C0258,CONICAL GEAR,DIFFERENTIAL-TELLERRAD  STAHL,29.8217,EUR,4944925302589
C0259,SPUR GEAR,HAUPTZAHNRAD STAHL,34.289499999999997,EUR,4944925302596
C0260,F/R UNIVERSAL JOINT SET,ANTRIEBSWELLEN MIT KARDANGELENK VA/HA,43.12,EUR,4944925302602
C0263,F/R AXLE SHAFT,RADACHSEN MIT GELENKKAPPE FÜR C0260,16.5167,EUR,4944925302633
C0264,JOINT SHAFT,GELENKSTÜCK FÜR C0260/261/263,3.0920999999999998,EUR,4944925302640
C0265,JOINT PIN,STIFT 2.5 X 15.8 FÜR GELENKSTÜCK,2.5131999999999999,EUR,4944925302657
C0266,JOINT CUP,GELENKKAPPE FÜR C0261/C0262,8.7972000000000001,EUR,4944925302664
C0267,F/R DRIVE SHAFT,ANTRIEBSWELLEN AUS C0260,28.769400000000001,EUR,4944925302671
C0270,JOINT PIN 3 X 12.8,STIFT 3.0 X 12.8 FÜR GELENKSTÜCK,3.5834000000000001,EUR,4944925302701
C0271,JOINT PIN 3 X 13.8,STIFT 3.0 X 13.8 FÜR GELENKSTÜCK,3.8628999999999998,EUR,4944925302718
C0272,CONICAL GEAR 38T,DIFFERENTIAL-TELLERRAD  STAHL 38 Z.,37.6402,EUR,4944925302725
C0273,BEVEL GEAR FOR C0272,DIFFERENTIAL-KEGELRAD FÜR C0272,7.5204000000000004,EUR,4944925302732
C0274,SPUR GEAR 44T,HAUPTZAHNRAD STAHL 44 Z.,32.390700000000002,EUR,4944925302749
C0304A,BRAKE PLATE,BREMSPLATTEN,3.6011000000000002,EUR,4944925007156
C0308,COMP BRAKE DISK,BREMSSCHEIBEN WETTBEWERB,4.8955000000000002,EUR,4944925303081
C0351,RECEIVER BOX,EMPFÄNGERBOX,8.3771000000000004,EUR,4944925303517
C0354,BRAKE DISC,BREMSSCHEIBEN,3.2795999999999998,EUR,4944925303548
C0356,SERVO SAVER SHAFT,SERVO-SAVER DREHACHSEN,7.0011000000000001,EUR,4944925303562
C0357,SERVO SAVER PIPE,SERVO-SAVER FEDERAUFNAHME,4.6623000000000001,EUR,4944925303579
C0358,SERVO SAVER SPRING,SERVO-SAVER FEDER,2.0981999999999998,EUR,4944925303586
C0526,FRONT DAMPER SHAFT,DÄMPFER-KOLBENSTANGE VA,8.0893999999999995,EUR,4944925305269
C0529Aa,DAMPER PIVOT (4),DÄMPFER-BEFESTIGUNG KUGELKOPF,6.0366,EUR,4944925043550
C0569,DAMPER CAP BUSH,DÄMPFER-FÜHRUNGSEINSÄTZE,3.5514999999999999,EUR,4944925305603
C0570,STEEL DAMPER MOUNT,DÄMPFER-BEFESTIGUNG STAHL,4.0491000000000001,EUR,4944925305702
C0582,DAMPER CAP,DÄMPFER VERSCHLUßKAPPEN,15.6494,EUR,4944925002755
C0583,FRONT DAMPER CASE,DÄMPFER GEHÄUSE VA,15.9162,EUR,4944925002762
C0584,REAR DAMPER CASE,DÄMPFER GEHÄUSE HA,15.345000000000001,EUR,4944925002779
C0585,FRONT DAMPER SHAFT,DÄMPFER KOLBENSTANGE VA,7.3445,EUR,4944925002786
C0586,REAR DAMPER SHAFT,DÄMPFER KOLBENSTANGE HA,6.6338999999999997,EUR,4944925002793
C0587,DAMPER END PARTS,DÄMPFER BEFESTIGUNGSTEILE,6.0965999999999996,EUR,4944925002809
C0588,SPACER,DÄMPFER DISTANZSCHEIBEN,9.7347000000000001,EUR,4944925002816
C0589,DIAPHRAGM,DÄMPFER MEMBRANE (8),5.1618000000000004,EUR,4944925002823
C0590,OIL SEAL SET,DÄMPFER DICHTUNGS SET,8.8000000000000007,EUR,4944925002830
C0591,DAMPER PISTON,DÄMPFER KOLBEN,4.8868,EUR,4944925002847
C0592,FRONT SPRING (SOFT: LIGHT BLUE),"DÄMPFER FEDERN  VA HELLBLAU, SOFT",9.0625,EUR,4944925002960
C0593,FRONT SPRING (MED: GREY),"DÄMPFER FEDERN  VA GRAU, MEDIUM",8.5589999999999993,EUR,4944925002977
C0595,REAR SPRING (SOFT: LIGHT BLUE),"DÄMPFER FEDERN  HA HELLBLAU, SOFT",8.8825000000000003,EUR,4944925002991
C0596,REAR SPRING (MED: GREY),"DÄMPFER FEDERN  HA GRAU, MEDIUM",8.7385000000000002,EUR,4944925003004
C0597,REAR SPRING (HARD: WHITE),"DÄMPFER FEDERN  HA WEIß, HART",8.8825000000000003,EUR,4944925003011
C0598,1.5 X 2 DAMPER PISTON (4),DÄMPFER KOLBEN 1.5 X 2,7.5075000000000003,EUR,4944925003769
C0599,1.9 X 1 DAMPER PISTON (2),DÄMPFER KOLBEN 1.9 X 1,4.0425000000000004,EUR,4944925008610
C0601-1,BEARING (8X16X5) SET,KUGELLAGER (8X16X5) DICHTLIPPE (10),20.849299999999999,EUR,4944925241109
C0601-1a,KUGELLAGER (8X16X5) DICHTLIPPE (10),KUGELLAGER (8X16X5) DICHTLIPPE (10),20.849299999999999,EUR,4944925046575
C0601,BEARING (8X16),KUGELLAGER (8X16),7.0823,EUR,4944925306013
C0602-1,BEARING (5X8) (2PCS),KUGELLAGER (5X8) (2),7.0823,EUR,4944925006203
C0602-2a,BEARING (5X8) (10PCS),KUGELLAGER (5X8) (10),24.721299999999999,EUR,4944925038198
C0602-2b,KUGELLAGER (5X8) (10),KUGELLAGER (5X8) (10),24.721299999999999,EUR,4944925046582
C0605,SERVO SAVER BEARING (2 PCS.),KUGELLAGER FÜR SERVO-SAVER (2),7.0823,EUR,4944925306051
C0702B,TAPER CONE,KONUS,1.6196999999999999,EUR,4944925017179
C0704,ENGINE NUT  (SG),KURBELWELLENMUTTER SERP/SG-WELLE,4.5145,EUR,4944925307041
C0707,CARBON SHOE FOR 3-PIN CLUTCH,KUPPLUNGS-BELÄGE 3-STIFTKUPPLUNG (3) CARBON,7.9309000000000003,EUR,4944925307072
C0708A,SPRING FOR 3-PIN CLUTCH,KUPPLUNGS-FEDERN 1.0MM (3),3.7273000000000001,EUR,4944925034879
C0711,SHOE FOR 3-PIN CLUTCH (WHITE),KUPPLUNGS-BELÄGE FÜR C0710  (3),6.9298999999999999,EUR,4944925307119
C0723,ENGINE MOUNT FLAT SCREW,MOTORBEF.-SCHRAUBEN MIT SCHEIBEN (4),5.1528,EUR,4944925307232
C0751,SPRING FOR 3-PIN CLUTCH 0.9MM,KUPPLUNGS-FEDERN 0.9MM (3),3.9882,EUR,4944925307515
C0753,SPRING FOR 3-PIN CLUTCH 1.1MM,KUPPLUNGS-FEDERN 1.1MM (3),3.6617999999999999,EUR,4944925307539
C0753A,SPRING FOR 3-PIN CLUTCH 1.1MM,KUPPLUNGS-FEDERN 1.1MM (3),4.3808999999999996,EUR,4944925034886
C0754,ALUMI. CLUTCH SHOE (3),KUPPLUNGS BELÄGE ALUMINIUM (3),22.021999999999998,EUR,4944925002892
C0801A,BALL LINK,KUGELPFANNEN,3.4060000000000001,EUR,4944925007170
C0801C,PIVOT BALL,KÜGELKÖPFE,3.5385,EUR,4944925007187
C0801Ha,PIVOT BUSH,FÜHRUNGSHÜLSE,3.5834000000000001,EUR,4944925043567
C0804A,TURN BUCKLE TIE ROD 51MM,SPURSTANGEN (51MM),7.8771000000000004,EUR,4944925007064
C0858A,TURN BUCKLE TIE ROD 47,GEWINDESTANGE RE/LI 47MM,2.6867999999999999,EUR,4944925014680
D0104R,REAR LOWER SHAFT,DREHACHSEN QUERLENKER HA UNTEN,4.9077000000000002,EUR,4944925240799
D0105R,KING PIN BALL (2 PCS),KUGELBOLZEN 8MM,4.6836000000000002,EUR,4944925240133
D0206,INNER DRIVE JOINT,ANTRIEBSWELLENAUFNAHME,8.4288000000000007,EUR,4944925402067
D0219,REAR HALF SHAFT,ANTRIEBSWELLEN HA,7.9878,EUR,4944925402197
D0505,FRONT DAMPER SHAFT,DÄMPFER KOLBENSTANGE VA,5.7538999999999998,EUR,4944925405051
D0506,REAR DAMPER SHAFT,DÄMPFER-KOLBENSTANGE,5.2461000000000002,EUR,4944925405068
D0508,DIAPHRAGM,DÄMPFER-MEMBRANE (8),4.5145,EUR,4944925405082
D0509a,O-RING SET,DÄMPFER-O-RINGE (8),9.4346999999999994,EUR,4944925045943
D0601,BEARING (12X21),KUGELLAGER (12X21),6.2144000000000004,EUR,4944925406010
D0602,BEARING (6X13),KUGELLAGER (6X13),7.2195,EUR,4944925406027
D0807,BODY PIN,KAROSSERIESPLINTE (8),3.6850999999999998,EUR,4944925408076
D0808,E-RING SET,E-RINGE (8+10+2),3.3971,EUR,4944925408083
E0021,MBX5T INSTRUCTION MANUAL,BAUANLEITUNG MBX-5T,2.4,EUR,4944925014741
E0022,MBX5T DECAL,DEKORBOGEN MBX-5T,5.5506000000000002,EUR,4944925014758
E0023,MBX5T DECAL (3),DEKORBOGEN MBX-5T (3),2.7416,EUR,4944925015007
E0031,MBX5T PROSPEC INSTRUCTION MANUAL,BAUANLEITUNG MBX-5T PROSPEC,2.8308,EUR,4944925015014
E0032,MBX5T DECAL PROSPEC,DEKORBOGEN MBX-5T PROSPEC,8.2245000000000008,EUR,4944925015021
E0041,MBX-5R INSTRUCTION MANUAL,BAUANLEITUNG MBX-5R,3.2462,EUR,4944925015311
E0042,MBX-5R DECAL,DEKORBOGEN MBX-5R,2.7416,EUR,4944925015328
E0051,MBX-6 INSTRUCTION MANUAL,BAUANLEITUNG MBX-6,4.3692000000000002,EUR,4944925017919
E0052,MBX-6 DECAL,DEKORBOGEN MBX-6,4.0278,EUR,4944925017926
E0053,MBX-6 DECAL 2PCS.,DEKORBOGEN MBX-6 (2),11.9816,EUR,4944925019173
E0061,MBX-6 INSTRUCTION MANUAL MBX6T,BAUANLEITUNG MBX-6T TRUGGY,1.8924000000000001,EUR,4944925019975
E0062,MBX-6T DECAL,DEKORBOGEN MBX-6T TRUGGY,8.1567000000000007,EUR,4944925019982
E0063,MBX-6T DECAL 3PCS.,DEKORBOGEN MBX-6T TRUGGY (3),11.541600000000001,EUR,4944925020193
E0101,FRONT UPPER PLATE,BEFESTIGUNGSPLATTE VA OBEN,11.9816,EUR,4944925006685
E0102,CENTER DIFF MOUNT PLATE,BEFESTIGUNGSPLATTE MITTE DIFF,11.236700000000001,EUR,4944925006692
E0103,GEAR BOX,GETRIEBEBOX VA/HA,9.2652999999999999,EUR,4944925006708
E0104-B,CENTER DIFF MOUNT MBX-5R,TRÄGERBÖCKE FÜR MITTELDIFFERENTIAL MBX-6/6T,9.1952999999999996,EUR,4944925015144
E0105,LOWER ARM MOUNT,QUERLENKERBEFESTIGUNG UNTEN,7.6155999999999997,EUR,4944925006722
E0106-B,FRONT UPPER ARM MBX-5R,QUERLENKER VA OBEN MBX-5R,7.7569999999999997,EUR,4944925015076
E0106,FRONT UPPER ARM,QUERLENKER VA OBEN,6.27,EUR,4944925006739
E0107-B,FRONT LOWER ARM MBX-5R,QUERLENKER VA UNTEN MBX-5R,7.5564,EUR,4944925015113
E0107,FRONT LOWER ARM,QUERLENKER VA UNTEN,8.36,EUR,4944925006746
E0108-B,REAR LOWER ARM MBX-5R,QUERLENKER HA UNTEN MBX-5R,9.8068000000000008,EUR,4944925015120
E0108,REAR LOWER ARM,QUERLENKER HA UNTEN,7.0735999999999999,EUR,4944925006753
E0109-B,FRONT UPRIGHT MBX-5R,LENKHEBEL VA MBX-5R,8.4807000000000006,EUR,4944925015137
E0110,REAR UPRIGHT,ACHSSCHENKEL HA,6.1090999999999998,EUR,4944925006777
E0113,REAR LOWER ARM SUPPORT,FÜHRUNG FÜR QUERLENKER HA UNTEN,5.2652000000000001,EUR,4944925006807
E0116,FRONT UPPER ARM SHAFT,DREHACHSEN QUERLENKER VA OBEN,4.0617999999999999,EUR,4944925006838
E0117,TITANIUM UPPER ARM,GEWINDESTANGEN RE/LI TITAN,34.194600000000001,EUR,4944925007729
E0118,REAR LOWER ARM SUPPORT 5MM,FÜHRUNG FÜR QUERLENKER HA UNTEN 5MM,23.112500000000001,EUR,4944925008047
E0119,FRONT LOWER ARM SUPPORT 4MM,FÜHRUNG FÜR QUERLENKER VA UNTEN 4MM,20.79,EUR,4944925007989
E0122,DISH WASHER 3.5MM MBX-5,DISTANZSCHEIBEN 3.5MM MBX-5,2.7498999999999998,EUR,4944925008337
E0123,LOWER ARM SHAFT (4),DREHACHSEN QUERLENKER UNTEN X6,24.834700000000002,EUR,4944925009082
E0124,LOWER ARM SHAFT S,DREHACHSEN ACHSSCHENKEL HA M. NYLON X5,9.3924000000000003,EUR,4944925009099
E0125,REAR LOWER ARM MOUNT,QUERLENKERBEFESTIGUNG HA UNTEN,5.94,EUR,4944925010132
E0126,AL. REAR UPRIGHT,ACHSSCHENKEL HA ALUMINIUM (RE/LI),72.879300000000001,EUR,4944925009990
E0127,FRONT ANTI ROLL BAR 2.5MM MBX-5,STABILISATOR-SET VA 2.5MM MBX-5,4.6020000000000003,EUR,4944925010941
E0128,FRONT ANTI ROLL BAR 2.7MM MBX-5,STABILISATOR-SET VA 2.7MM MBX-5,5.68,EUR,4944925010958
E0129,REAR ANTI ROLL BAR 3.0MM MBX-5,STABILISATOR-SET HA 3.0MM MBX-5,5.8045,EUR,4944925010965
